año,Mes,País destino,Nombre exportador,sacos_70,sacos_60,valor_usd,total_kg,fecha
2018,11,Alemania,SOCIEDAD EXPORTADORA DE CAFE,2905,3390,674225.37,203350,2018-11-01
2018,11,Alemania,COOPERATIVA DEPARTAMENTAL DE,549,640,120000.01000000001,38430,2018-11-01
2018,11,Alemania,ENGELHART CTP COLOMBIA S.A.S.,8080,9427,1902117.84,565600,2018-11-01
2018,11,Alemania,AZAHAR COFFEE COMPANY S.A.S,269,312,68685.13999999998,18830,2018-11-01
2018,11,Alemania,B Y E SAS,52,60,50000.0,3640,2018-11-01
2018,11,Alemania,CAFE COLSUAVES S.A.S,601,700,129000.0,42070,2018-11-01
2018,11,Alemania,CARCAFE LTDA,550,642,122214.65,38500,2018-11-01
2018,11,Alemania,COCORA AGROINDUSTRIAL SAS,3,3,12467.0,210,2018-11-01
2018,11,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,1169,1363,256286.20999999996,81830,2018-11-01
2018,11,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,9436,11009,2183933.0000000005,660520,2018-11-01
2018,11,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,6074,7087,1315751.76,425180,2018-11-01
2018,11,Alemania,COOPERATIVA CENTRAL DE CAFICULTORES,274,320,50000.0,19180,2018-11-01
2018,11,Alemania,COOPERATIVA DE CAFICULTORES,560,654,143119.63,39200,2018-11-01
2018,11,Alemania,COOPERATIVA DE CAFICULTORES DEL SUR,275,321,59125.0,19250,2018-11-01
2018,11,Alemania,COFCO INTERNATIONAL COLOMBIA S.A.S,3848,4491,659999.98,269360,2018-11-01
2018,12,Alemania,ENGELHART CTP COLOMBIA S.A.S.,6603,7702,1435808.2899999998,462210,2018-12-01
2018,12,Alemania,EXPOCOSURCA S.A. C.I.,374,437,80625.0,26180,2018-12-01
2018,12,Alemania,FEDERACION NACIONAL DE CAFETEROS,10916,12734,3007045.9600000004,764120,2018-12-01
2018,12,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,118888.0,32060,2018-12-01
2018,12,Alemania,INTEGRA TRADING SAS,900,1050,180000.0,63000,2018-12-01
2018,12,Alemania,RACAFE & CIA S.C.A.,3378,3939,688048.24,236460,2018-12-01
2018,12,Alemania,OLAM AGRO COLOMBIA S.A.S,857,1001,149999.99,59990,2018-12-01
2018,12,Alemania,SE ORIGIN  S.A.S,275,321,80000.0,19250,2018-12-01
2018,12,Alemania,SKN CARIBECAFE LTDA,7639,8913,1808374.3199999998,534730,2018-12-01
2018,12,Alemania,SOCIEDAD EXPORTADORA DE CAFE,10302,12026,2475701.7199999997,721140,2018-12-01
2018,12,Alemania,COOPERATIVA DEPARTAMENTAL DE,1195,1393,276605.65,83650,2018-12-01
2018,12,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,1502,1752,250000.0,105140,2018-12-01
2018,12,Alemania,COOPERATIVA DE CAFICULTORES DEL SUR,1200,1400,258000.01,84000,2018-12-01
2018,12,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,834,973,167436.35,58380,2018-12-01
2018,12,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,9130,10650,1839917.26,639100,2018-12-01
2018,12,Alemania,COOPERATIVA DE CAFICULTORES,285,333,73137.94,19950,2018-12-01
2018,12,Alemania,ALTAMIRA SUPREMO S.A.S,2334,2724,519999.99,163380,2018-12-01
2018,12,Alemania,C. I. LOHAS BEANS S.A.S,274,320,50000.0,19180,2018-12-01
2018,12,Alemania,CAFEZAM SAS,285,333,61275.0,19950,2018-12-01
2018,12,Alemania,CARAVELA COLOMBIA S.A.S,814,949,176515.0,56980,2018-12-01
2018,12,Alemania,CAFE COLSUAVES S.A.S,274,320,59125.0,19180,2018-12-01
2018,12,Alemania,COFCO INTERNATIONAL COLOMBIA S.A.S,2998,3494,499999.99000000005,209860,2018-12-01
2018,12,Alemania,COMERCIALIZADORA TIERRA CAFE S.A.S.,252,294,80680.30000000003,17640,2018-12-01
2018,12,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,23883,27863,5200403.609999997,1671810,2018-12-01
2018,12,Alemania,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,6001,7001,1364191.13,420070,2018-12-01
2018,12,Alemania,CARCAFE LTDA,4315,5033,905277.89,302050,2018-12-01
2019,1,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,118888.0,32060,2019-01-01
2019,1,Alemania,ENGELHART CTP COLOMBIA S.A.S.,11524,13448,2388425.9699999993,806680,2019-01-01
2019,1,Alemania,FEDERACION NACIONAL DE CAFETEROS,12103,14118,2865003.4699999993,847210,2019-01-01
2019,1,Alemania,G&B HIJOS SAS,221,260,56106.01,15470,2019-01-01
2019,1,Alemania,INTEGRA TRADING SAS,2398,2799,400000.0,167860,2019-01-01
2019,1,Alemania,COOPERATIVA DEPARTAMENTAL DE,1767,2061,420000.0,123690,2019-01-01
2019,1,Alemania,OLAM AGRO COLOMBIA S.A.S,1999,2331,420876.37,139930,2019-01-01
2019,1,Alemania,RACAFE & CIA S.C.A.,5944,6937,1407202.9200000002,416080,2019-01-01
2019,1,Alemania,SKN CARIBECAFE LTDA,6249,7287,1314635.5,437430,2019-01-01
2019,1,Alemania,SUCAFINA COLOMBIA SAS,1377,1607,361027.05,96390,2019-01-01
2019,1,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,1799,2099,350000.01,125930,2019-01-01
2019,1,Alemania,COOPERATIVA DE CAFICULTORES DE ANDE,555,648,142321.1,38850,2019-01-01
2019,1,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,7545,8802,1703076.96,528150,2019-01-01
2019,1,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,598,698,125668.62,41860,2019-01-01
2019,1,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,3823,4460,744288.24,267610,2019-01-01
2019,1,Alemania,ASOCIACION DE PRODUCTORES AGROPECUA,150,175,58430.51,10500,2019-01-01
2019,1,Alemania,BANCA EXPORTADORA S.A BANEXPORT,65,76,50000.0,4550,2019-01-01
2019,1,Alemania,C. I. LOHAS BEANS S.A.S,551,642,140000.0,38570,2019-01-01
2019,1,Alemania,CARAVELA COLOMBIA S.A.S,268,312,57620.0,18760,2019-01-01
2019,1,Alemania,CONDOR SPECIALTY COFFEE SOCIEDAD PO,1449,1690,343688.62,101430,2019-01-01
2019,1,Alemania,CENTRAL COOPERATIVA INDIGENA DEL,145,170,31174.989999999998,10150,2019-01-01
2019,1,Alemania,COFCO INTERNATIONAL COLOMBIA S.A.S,3275,3819,550000.0,229250,2019-01-01
2019,1,Alemania,COMERCIALIZADORA OSCAR FERREIRA SA,14,17,5200.0,980,2019-01-01
2019,1,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,19680,22961,3757432.92,1377600,2019-01-01
2019,1,Alemania,CARCAFE LTDA,3398,3965,774650.31,237860,2019-01-01
2019,2,Alemania,FEDERACION NACIONAL DE CAFETEROS,27112,31627,5965722.440000001,1897840,2019-02-01
2019,2,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,6764,7891,1566395.2000000002,473480,2019-02-01
2019,2,Alemania,SKN CARIBECAFE LTDA,3602,4205,705841.6699999999,252140,2019-02-01
2019,2,Alemania,RACAFE & CIA S.C.A.,4626,5394,928463.2699999999,323820,2019-02-01
2019,2,Alemania,PROMOTORA DE CAFE COLOMBIA S.A.,39,46,27182.06,2730,2019-02-01
2019,2,Alemania,OLAM AGRO COLOMBIA S.A.S,3224,3762,770000.0099999999,225680,2019-02-01
2019,2,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,2102,2452,420000.0,147140,2019-02-01
2019,2,Alemania,INTEGRA TRADING SAS,5396,6295,950000.0099999999,377720,2019-02-01
2019,2,Alemania,ENGELHART CTP COLOMBIA S.A.S.,2347,2737,594756.99,164290,2019-02-01
2019,2,Alemania,DESCAFEINADORA COLOMBIANA S.A.S,276,322,68492.7,19320,2019-02-01
2019,2,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,1107,1293,214595.62,77490,2019-02-01
2019,2,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,14660,17105,2794158.1200000006,1026200,2019-02-01
2019,2,Alemania,COFCO INTERNATIONAL COLOMBIA S.A.S,3885,4534,650000.01,271950,2019-02-01
2019,2,Alemania,CARCAFE LTDA,276,322,55088.770000000004,19320,2019-02-01
2019,2,Alemania,CARAVELA COLOMBIA S.A.S,280,327,60200.0,19600,2019-02-01
2019,2,Alemania,CAFE COLSUAVES S.A.S,275,320,59125.0,19250,2019-02-01
2019,2,Alemania,C. I. LOHAS BEANS S.A.S,275,321,50000.0,19250,2019-02-01
2019,2,Alemania,ALTAMIRA SUPREMO S.A.S,265,309,56999.99,18550,2019-02-01
2019,2,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,2953,3445,541556.63,206710,2019-02-01
2019,2,Alemania,CONDOR SPECIALTY COFFEE SOCIEDAD PO,599,698,113359.79999999999,41930,2019-02-01
2019,3,Alemania,EXPOCOSURCA S.A. C.I.,80,93,17200.0,5600,2019-03-01
2019,3,Alemania,EXPORTACAFE S.A.S.,28,33,13612.0,1960,2019-03-01
2019,3,Alemania,FEDERACION NACIONAL DE CAFETEROS,17623,20559,4475436.48,1233610,2019-03-01
2019,3,Alemania,INDUSTRIAS ALIADAS S.A.S,1374,1602,356664.0,96180,2019-03-01
2019,3,Alemania,INTEGRA TRADING SAS,4749,5539,800000.0099999999,332430,2019-03-01
2019,3,Alemania,LONDON INVERSIONES S.A.S,5,7,1564.2800000000002,350,2019-03-01
2019,3,Alemania,SKN CARIBECAFE LTDA,570,666,115392.93,39900,2019-03-01
2019,3,Alemania,SUNTERRA SAS,206,241,60910.89,14420,2019-03-01
2019,3,Alemania,OLAM AGRO COLOMBIA S.A.S,3577,4173,840000.0,250390,2019-03-01
2019,3,Alemania,RACAFE & CIA S.C.A.,584,682,100000.0,40880,2019-03-01
2019,3,Alemania,RESTCAFE S A S,4,5,2284.0,280,2019-03-01
2019,3,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,8591,10025,1956767.7,601370,2019-03-01
2019,3,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,4055,4733,830000.0,283850,2019-03-01
2019,3,Alemania,ENGELHART CTP COLOMBIA S.A.S.,3240,3783,658467.9,226800,2019-03-01
2019,3,Alemania,CARAVELA COLOMBIA S.A.S,344,400,73960.0,24080,2019-03-01
2019,3,Alemania,COOPERATIVA DEPARTAMENTAL DE,274,320,70000.0,19180,2019-03-01
2019,3,Alemania,ECOLSIERRA EXPORT S.A.S,275,321,70000.0,19250,2019-03-01
2019,3,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,2630,3068,476804.49,184100,2019-03-01
2019,3,Alemania,ALTAMIRA SUPREMO S.A.S,275,322,70000.0,19250,2019-03-01
2019,3,Alemania,CAFE COLSUAVES S.A.S,275,321,59125.0,19250,2019-03-01
2019,3,Alemania,CAFE GRANJA LA ESPERANZA  S.A. C.I.,12,14,5590.0,840,2019-03-01
2019,3,Alemania,BANCA EXPORTADORA S.A BANEXPORT,600,700,140000.0,42000,2019-03-01
2019,3,Alemania,CENTRAL COOPERATIVA INDIGENA DEL,272,317,58480.0,19040,2019-03-01
2019,3,Alemania,COFCO INTERNATIONAL COLOMBIA S.A.S,7433,8674,1410000.0,520310,2019-03-01
2019,3,Alemania,COMERCIALIZADORA TIERRA CAFE S.A.S.,249,290,78861.35,17430,2019-03-01
2019,3,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,6932,8093,1364293.81,485240,2019-03-01
2019,3,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,1199,1399,247000.18,83930,2019-03-01
2019,3,Alemania,CARCAFE LTDA,2198,2564,494451.10000000003,153860,2019-03-01
2019,4,Alemania,OLAM AGRO COLOMBIA S.A.S,1804,2105,300000.00000000006,126280,2019-04-01
2019,4,Alemania,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,0,0,885.0,0,2019-04-01
2019,4,Alemania,INTEGRA TRADING SAS,300,350,50000.0,21000,2019-04-01
2019,4,Alemania,LA TOSTADORA S.A.S.,8,10,2640.0,560,2019-04-01
2019,4,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,7493,8740,1249976.16,524510,2019-04-01
2019,4,Alemania,PROMOTORA DE CAFE COLOMBIA S.A.,24,27,16566.7,1680,2019-04-01
2019,4,Alemania,VIVE CAFE S.A.,5,6,4684.7,350,2019-04-01
2019,4,Alemania,RACAFE & CIA S.C.A.,3501,4084,806005.63,245070,2019-04-01
2019,4,Alemania,SANMIGUEL CIA COLOMBIANA AGRICOLA S,570,664,100000.0,39900,2019-04-01
2019,4,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,5259,6135,1026109.8400000001,368130,2019-04-01
2019,4,Alemania,SUCAFINA COLOMBIA SAS,899,1049,209999.99999999997,62930,2019-04-01
2019,4,Alemania,TELMO J. DIAZ Y COMPAÑÍA S.A.,30,35,11174.89,2100,2019-04-01
2019,4,Alemania,INCONEXUS S.A.S,40,48,8000.0,2800,2019-04-01
2019,4,Alemania,PROMOTORA LAS MONITAS S.A.S,5,6,2434.0,350,2019-04-01
2019,4,Alemania,HACIENDA SANTA ELISA SAS,22,26,7999.990000000001,1540,2019-04-01
2019,4,Alemania,SE ORIGIN  S.A.S,160,187,32000.0,11200,2019-04-01
2019,4,Alemania,F.F.T COLOMBIA S.A.S,110,129,50000.0,7700,2019-04-01
2019,4,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,1766,2059,368102.08999999997,123620,2019-04-01
2019,4,Alemania,ALTAMIRA SUPREMO S.A.S,275,321,70000.0,19250,2019-04-01
2019,4,Alemania,CAFE COLSUAVES S.A.S,275,320,59125.0,19250,2019-04-01
2019,4,Alemania,FEDERACION NACIONAL DE CAFETEROS,10453,12194,2718726.25,731710,2019-04-01
2019,4,Alemania,CARAVELA COLOMBIA S.A.S,285,332,61275.0,19950,2019-04-01
2019,4,Alemania,CARCAFE LTDA,1677,1957,370365.01,117390,2019-04-01
2019,4,Alemania,CINCINNATI COFFEE COMPANY S.A.S.,826,964,70000.0,57820,2019-04-01
2019,4,Alemania,C. I. LOHAS BEANS S.A.S,559,653,120000.0,39130,2019-04-01
2019,4,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,4425,5165,855340.3,309750,2019-04-01
2019,4,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,299,348,61502.82,20930,2019-04-01
2019,4,Alemania,CONDOR SPECIALTY COFFEE SOCIEDAD PO,300,350,56716.39,21000,2019-04-01
2019,4,Alemania,COOPERATIVA DE CAFICULTORES DE ANDE,1100,1284,282049.62,77000,2019-04-01
2019,4,Alemania,ECOLSIERRA EXPORT S.A.S,526,613,140000.0,36820,2019-04-01
2019,4,Alemania,ENGELHART CTP COLOMBIA S.A.S.,3278,3824,834303.18,229460,2019-04-01
2019,4,Alemania,COFCO INTERNATIONAL COLOMBIA S.A.S,2671,3116,449999.99999999994,186970,2019-04-01
2019,5,Alemania,FEDERACION NACIONAL DE CAFETEROS,14136,16491,3370514.81,989520,2019-05-01
2019,5,Alemania,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,334,389,137278.29,23380,2019-05-01
2019,5,Alemania,INTEGRA TRADING SAS,1499,1749,250000.0,104930,2019-05-01
2019,5,Alemania,IXTAPA S.A.S.,2352,2744,560000.01,164640,2019-05-01
2019,5,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,7469,8714,1250099.9800000002,522830,2019-05-01
2019,5,Alemania,RACAFE & CIA S.C.A.,5028,5866,962266.6700000002,351960,2019-05-01
2019,5,Alemania,PITACOFFEE SAS,7,8,2235.0,490,2019-05-01
2019,5,Alemania,SKN CARIBECAFE LTDA,2764,3227,535395.48,193480,2019-05-01
2019,5,Alemania,SUCAFINA COLOMBIA SAS,1652,1926,300000.0,115640,2019-05-01
2019,5,Alemania,ENGELHART CTP COLOMBIA S.A.S.,10161,11855,2226247.12,711270,2019-05-01
2019,5,Alemania,OLAM AGRO COLOMBIA S.A.S,600,700,100000.0,42000,2019-05-01
2019,5,Alemania,COOPERATIVA DE CAFICULTORES DEL SUR,550,641,118250.0,38500,2019-05-01
2019,5,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,5031,5868,1171493.4400000002,352170,2019-05-01
2019,5,Alemania,COMPAÑIA DE LA HACIENDA DE MISIONES,16,18,3255.0,1120,2019-05-01
2019,5,Alemania,AGROPECUARIA ORGÁNICA TATAMÁ SAS,50,59,50000.0,3500,2019-05-01
2019,5,Alemania,ALTAMIRA SUPREMO S.A.S,275,320,70000.0,19250,2019-05-01
2019,5,Alemania,BANCA EXPORTADORA S.A BANEXPORT,275,321,70000.01000000001,19250,2019-05-01
2019,5,Alemania,C. I. LOHAS BEANS S.A.S,284,331,50000.0,19880,2019-05-01
2019,5,Alemania,CAFE GRANJA LA ESPERANZA  S.A. C.I.,251,293,54825.0,17570,2019-05-01
2019,5,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,275,321,54279.02,19250,2019-05-01
2019,5,Alemania,COCORA AGROINDUSTRIAL SAS,1,1,4760.0,70,2019-05-01
2019,5,Alemania,COFCO INTERNATIONAL COLOMBIA S.A.S,5422,6326,950000.02,379540,2019-05-01
2019,5,Alemania,COFFEE CONNECTIONS S.A.S,9,10,6480.0,630,2019-05-01
2019,5,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,21264,24809,3905184.9999999986,1488480,2019-05-01
2019,5,Alemania,CARCAFE LTDA,5694,6640,1075876.61,398580,2019-05-01
2019,6,Alemania,FEDERACION NACIONAL DE CAFETEROS,20232,23597,5091094.969999998,1416240,2019-06-01
2019,6,Alemania,G&B HIJOS SAS,260,301,114440.68,18200,2019-06-01
2019,6,Alemania,HACIENDA CAFETERA LA PRADERA SAS,100,116,33178.8,7000,2019-06-01
2019,6,Alemania,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,90,105,30822.0,6300,2019-06-01
2019,6,Alemania,INTEGRA TRADING SAS,1800,2100,250000.01,126000,2019-06-01
2019,6,Alemania,RACAFE & CIA S.C.A.,2888,3369,608674.22,202160,2019-06-01
2019,6,Alemania,OLAM AGRO COLOMBIA S.A.S,3575,4173,739999.9899999999,250250,2019-06-01
2019,6,Alemania,SKN CARIBECAFE LTDA,2055,2396,443897.73,143850,2019-06-01
2019,6,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,7996,9328,1750121.0000000002,559720,2019-06-01
2019,6,Alemania,ENGELHART CTP COLOMBIA S.A.S.,7701,8985,1581753.4700000002,539070,2019-06-01
2019,6,Alemania,SUNTERRA SAS,174,205,63063.69,12180,2019-06-01
2019,6,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,8371,9765,1399999.9800000002,585970,2019-06-01
2019,6,Alemania,SUCAFINA COLOMBIA SAS,2297,2680,399999.99,160790,2019-06-01
2019,6,Alemania,ECOLSIERRA EXPORT S.A.S,275,321,70000.0,19250,2019-06-01
2019,6,Alemania,CONDOR SPECIALTY COFFEE SOCIEDAD PO,300,350,75926.42,21000,2019-06-01
2019,6,Alemania,COOPERATIVA DEPARTAMENTAL DE,275,321,70000.0,19250,2019-06-01
2019,6,Alemania,575 CAFE S.A.S.,84,98,43264.74,5880,2019-06-01
2019,6,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,9546,11139,1871435.67,668220,2019-06-01
2019,6,Alemania,ALTAMIRA SUPREMO S.A.S,275,320,70000.0,19250,2019-06-01
2019,6,Alemania,CAFE COLSUAVES S.A.S,1651,1926,354750.0,115570,2019-06-01
2019,6,Alemania,C. I. LOHAS BEANS S.A.S,285,332,50000.0,19950,2019-06-01
2019,6,Alemania,CARCAFE LTDA,3623,4226,797159.8200000001,253610,2019-06-01
2019,6,Alemania,COFCO INTERNATIONAL COLOMBIA S.A.S,2996,3496,500000.0,209720,2019-06-01
2019,6,Alemania,COMERCIALIZADORA TIERRA CAFE S.A.S.,197,228,60854.86,13790,2019-06-01
2019,6,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,12991,15155,2375676.9299999997,909370,2019-06-01
2019,6,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,9926,11582,1957911.0900000003,694820,2019-06-01
2019,6,Alemania,CARAVELA COLOMBIA S.A.S,267,312,58050.0,18690,2019-06-01
2019,7,Alemania,KAWA COMERCIO SOSTENIBLE SAS,155,181,79268.0,10850,2019-07-01
2019,7,Alemania,FEDERACION NACIONAL DE CAFETEROS,12605,14701,3566370.8299999996,882350,2019-07-01
2019,7,Alemania,VIVE CAFE S.A.,5,6,3353.04,350,2019-07-01
2019,7,Alemania,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,829,967,226905.0,58030,2019-07-01
2019,7,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,13200,15376,2199999.9999999995,924000,2019-07-01
2019,7,Alemania,EXPOCOSURCA S.A. C.I.,550,644,118250.0,38500,2019-07-01
2019,7,Alemania,RACAFE & CIA S.C.A.,8085,9436,1863258.7200000004,565950,2019-07-01
2019,7,Alemania,SKN CARIBECAFE LTDA,6375,7435,1344601.5300000003,446250,2019-07-01
2019,7,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,12525,14598,2675448.4899999993,876750,2019-07-01
2019,7,Alemania,SUCAFINA COLOMBIA SAS,875,1020,223899.58,61250,2019-07-01
2019,7,Alemania,OLAM AGRO COLOMBIA S.A.S,1500,1751,350000.0,105000,2019-07-01
2019,7,Alemania,ENGELHART CTP COLOMBIA S.A.S.,8700,10125,1576177.1900000002,609000,2019-07-01
2019,7,Alemania,CARCAFE LTDA,5460,6356,1168400.56,382200,2019-07-01
2019,7,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,14100,16450,2854192.3,987000,2019-07-01
2019,7,Alemania,DESCAFEINADORA COLOMBIANA S.A.S,1,1,2376.0,70,2019-07-01
2019,7,Alemania,ALTAMIRA SUPREMO S.A.S,550,642,100000.0,38500,2019-07-01
2019,7,Alemania,ASOCIACIÓN DE PRODUCTORES DEL PUEBL,274,319,84876.0,19180,2019-07-01
2019,7,Alemania,BANCA EXPORTADORA S.A BANEXPORT,1800,2102,420000.0,126000,2019-07-01
2019,7,Alemania,C. I. LOHAS BEANS S.A.S,275,320,70000.0,19250,2019-07-01
2019,7,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,8358,9732,1805988.2599999998,585060,2019-07-01
2019,7,Alemania,CAFE QUINDIO S.A.S.,2,2,1979.36,140,2019-07-01
2019,7,Alemania,CARAVELA COLOMBIA S.A.S,200,233,43215.0,14000,2019-07-01
2019,7,Alemania,COFCO INTERNATIONAL COLOMBIA S.A.S,4775,5568,799999.9899999998,334250,2019-07-01
2019,7,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,585,681,124665.95,40950,2019-07-01
2019,7,Alemania,CAFE COLSUAVES S.A.S,275,320,59125.0,19250,2019-07-01
2019,8,Alemania,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,16,19,35424.0,1120,2019-08-01
2019,8,Alemania,SUCAFINA COLOMBIA SAS,600,699,100000.0,42000,2019-08-01
2019,8,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,6225,7236,1373314.9900000002,435750,2019-08-01
2019,8,Alemania,SKN CARIBECAFE LTDA,1375,1604,321929.15,96250,2019-08-01
2019,8,Alemania,RACAFE & CIA S.C.A.,1800,2098,369641.51,126000,2019-08-01
2019,8,Alemania,OLAM AGRO COLOMBIA S.A.S,5296,6172,999999.9899999999,370720,2019-08-01
2019,8,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,5700,6649,950000.0000000002,399000,2019-08-01
2019,8,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,120736.0,32060,2019-08-01
2019,8,Alemania,FEDERACION NACIONAL DE CAFETEROS,19664,22926,4788725.709999999,1376480,2019-08-01
2019,8,Alemania,G&B HIJOS SAS,287,336,101596.20999999999,20090,2019-08-01
2019,8,Alemania,COOPERATIVA CENTRAL DE CAFICULTORES,825,962,210000.0,57750,2019-08-01
2019,8,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,14085,16455,2902382.59,985950,2019-08-01
2019,8,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,570,664,126807.86,39900,2019-08-01
2019,8,Alemania,COFCO INTERNATIONAL COLOMBIA S.A.S,3900,4541,650009.52,273000,2019-08-01
2019,8,Alemania,CARCAFE LTDA,3584,4170,810451.77,250880,2019-08-01
2019,8,Alemania,CAFE GRANJA LA ESPERANZA  S.A. C.I.,256,300,59985.0,17920,2019-08-01
2019,8,Alemania,CAFE COLSUAVES S.A.S,550,640,118250.0,38500,2019-08-01
2019,8,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,13760,16030,3009439.44,963200,2019-08-01
2019,8,Alemania,ENGELHART CTP COLOMBIA S.A.S.,6250,7273,1113167.6500000001,437500,2019-08-01
2019,9,Alemania,INCONEXUS S.A.S,274,320,70000.0,19180,2019-09-01
2019,9,Alemania,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,36,42,7240.0,2520,2019-09-01
2019,9,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,120736.0,32060,2019-09-01
2019,9,Alemania,LA TOSTADORA S.A.S.,2,2,687.5,140,2019-09-01
2019,9,Alemania,LONDON INVERSIONES S.A.S,21,24,7025.209999999999,1470,2019-09-01
2019,9,Alemania,MASTERCOL TRADING SAS,40,46,100000.0,2800,2019-09-01
2019,9,Alemania,OLAM AGRO COLOMBIA S.A.S,4798,5596,1000000.0199999999,335860,2019-09-01
2019,9,Alemania,SKN CARIBECAFE LTDA,5830,6801,1250595.09,408100,2019-09-01
2019,9,Alemania,PROMOTORA CAFE DE ALTURA SAS,239,280,1200000.0000000002,16730,2019-09-01
2019,9,Alemania,SUNTERRA SAS,99,115,6265.12,6930,2019-09-01
2019,9,Alemania,RACAFE & CIA S.C.A.,2430,2832,410000.01999999996,170100,2019-09-01
2019,9,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,4672,5452,979196.5299999999,327040,2019-09-01
2019,9,Alemania,SUCAFINA COLOMBIA SAS,1924,2243,470000.0,134680,2019-09-01
2019,9,Alemania,PRODUCTOS Y SERVICIOS LIDERES DE,147,172,62747.9,10290,2019-09-01
2019,9,Alemania,G&B HIJOS SAS,140,166,75555.44000000002,9800,2019-09-01
2019,9,Alemania,C. I. LOHAS BEANS S.A.S,570,664,140000.0,39900,2019-09-01
2019,9,Alemania,EXPOCOSURCA S.A. C.I.,276,322,59125.0,19320,2019-09-01
2019,9,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,8095,9445,1726633.8599999999,566650,2019-09-01
2019,9,Alemania,FEDERACION NACIONAL DE CAFETEROS,10965,12790,2732045.34,767550,2019-09-01
2019,9,Alemania,ALTAMIRA SUPREMO S.A.S,826,964,150000.0,57820,2019-09-01
2019,9,Alemania,BANCA EXPORTADORA S.A BANEXPORT,136,158,34901.0,9520,2019-09-01
2019,9,Alemania,CARAVELA COLOMBIA S.A.S,565,659,121690.0,39550,2019-09-01
2019,9,Alemania,CARCAFE LTDA,5419,6323,1116379.78,379330,2019-09-01
2019,9,Alemania,AGROPECUARIA FARALLONES S.A.,14,15,8554.52,980,2019-09-01
2019,9,Alemania,COFFEE ROASTING S.A.S,2,2,2700.0,140,2019-09-01
