Año,Mes,País destino,Nombre exportador,Sacos de 70 kg. equivalente real Exportados,Sacos de 60 Kg. Exportados,Valor Factura (USD)*,total_kg,fecha
2017,1,Irán,RAFAEL ESPINOSA HERMANOS & CIA SCA,274,319,71618.3,38320,2017-01-01
2017,1,Irlanda,RACAFE & CIA S.C.A.,549,640,156541.69,76830,2017-01-01
2017,1,Irlanda,SOCIEDAD EXPORTADORA DE CAFE,284,332,69599.22,39800,2017-01-01
2017,1,Israel,ALEXCAFE SAS,275,321,70000.0,38510,2017-01-01
2017,1,Israel,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,1099,1281,250001.63,153790,2017-01-01
2017,1,Israel,RACAFE & CIA S.C.A.,1100,1283,282496.65,153980,2017-01-01
2017,1,Israel,RAFAEL ESPINOSA HERMANOS & CIA SCA,1374,1601,371851.54,192240,2017-01-01
2017,1,Italia,A LAUMAYER Y COMPAÑIA EXPORTADORES,2843,3316,732689.4299999999,397970,2017-01-01
2017,1,Italia,BANCA EXPORTADORA S.A BANEXPORT,852,996,208797.67,119400,2017-01-01
2017,1,Italia,CARCAFE LTDA,2871,3347,735571.97,401790,2017-01-01
2017,1,Italia,COMPAÑÍA CAFETERA LA MESETA S.A.,282,329,79163.54,39480,2017-01-01
2017,1,Italia,COOPERATIVA DEPARTAMENTAL DE,299,349,63278.35,41870,2017-01-01
2017,1,Italia,ENGELHART CTP (COLOMBIA )  S.A.S.,1312,1530,347996.1,183640,2017-01-01
2017,1,Italia,EXPORTADORA DE CAFE CONDOR S.A.S,550,642,139198.44,77020,2017-01-01
2017,1,Italia,FEDERACION NACIONAL DE CAFETEROS,549,640,143586.43,76830,2017-01-01
2017,1,Italia,LOUIS DREYFUS COMPANY COLOMBIA,300,350,75926.42,42000,2017-01-01
2017,1,Italia,OLAM AGRO COLOMBIA S.A.S,1699,1982,400400.0,237850,2017-01-01
2017,1,Italia,RACAFE & CIA S.C.A.,10009,11675,2540423.54,1401130,2017-01-01
2017,1,Italia,RAFAEL ESPINOSA HERMANOS & CIA SCA,596,696,154746.0,83480,2017-01-01
2017,1,Italia,SELECTO EXPORTADORES S.A.S.,599,698,118423.0,83810,2017-01-01
2017,1,Italia,SKN CARIBECAFE LTDA,3717,4336,949758.54,520350,2017-01-01
2017,1,Italia,SOCIEDAD EXPORTADORA DE CAFE,616,720,151852.84,86320,2017-01-01
2017,1,Italia,TERESITA EXPORTADORES DE CAFÉ S.A.,275,321,63508.59,38510,2017-01-01
2017,1,Italia,VILLEGAS Y CIA. SOCIEDAD EN COMANDI,255,297,50000.0,35670,2017-01-01
2017,1,Jamaica,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,5,5,3450.12,650,2017-01-01
2017,1,Japón,A LAUMAYER Y COMPAÑIA EXPORTADORES,1747,2037,466070.77999999997,244510,2017-01-01
2017,1,Japón,AGROPECUARIA FARALLONES S.A.,2205,2572,485497.02,308670,2017-01-01
2017,1,Japón,ALEXCAFE SAS,1374,1605,270000.0,192480,2017-01-01
2017,1,Japón,BANCA EXPORTADORA S.A BANEXPORT,359,421,130000.01000000004,50390,2017-01-01
2017,1,Japón,C. I. KYOTO LOHAS BEANS S.A.S,252,295,100151.83,35340,2017-01-01
2017,1,Japón,CAFE COLSUAVES S.A.S,1120,1308,241875.0,156880,2017-01-01
2017,1,Japón,CARCAFE LTDA,4612,5379,1028410.1499999999,645580,2017-01-01
2017,1,Japón,COMPAÑÍA CAFETERA LA MESETA S.A.,6046,7055,1446309.6800000002,846520,2017-01-01
2017,1,Japón,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,3750,4374,929711.87,524940,2017-01-01
2017,1,Japón,ENGELHART CTP (COLOMBIA )  S.A.S.,6421,7490,1190000.0,898870,2017-01-01
2017,1,Japón,EXPORTADORA DE CAFE CONDOR S.A.S,1072,1251,308228.04,150100,2017-01-01
2017,1,Japón,EXPORTADORA DE CAFE ISABELITA SAS,550,642,178809.0,77020,2017-01-01
2017,1,Japón,FEDERACION NACIONAL DE CAFETEROS,46925,54742,13239816.779999997,6569270,2017-01-01
2017,1,Japón,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,475,554,236817.28,66490,2017-01-01
2017,1,Japón,INDUSTRIAS ALIADAS S.A.S,580,678,217240.0,81280,2017-01-01
2017,1,Japón,LOUIS DREYFUS COMPANY COLOMBIA,13887,16201,2549999.98,1944150,2017-01-01
2017,1,Japón,LOUIS DREYFUS COMPANY COLOMBIA S.A.,1653,1929,300000.0,231450,2017-01-01
2017,1,Japón,MILD COFFEE COMPANY HUILA S.A.S C.I,276,322,50000.0,38640,2017-01-01
2017,1,Japón,OLAM AGRO COLOMBIA S.A.S,1200,1400,258000.0,168000,2017-01-01
2017,1,Japón,RACAFE & CIA S.C.A.,17764,20724,4697280.099999998,2486920,2017-01-01
2017,1,Japón,RAFAEL ESPINOSA HERMANOS & CIA SCA,1176,1371,312600.29000000004,164580,2017-01-01
2017,1,Japón,SKN CARIBECAFE LTDA,5546,6468,1402621.59,776300,2017-01-01
2017,1,Japón,SOCIEDAD EXPORTADORA DE CAFE,4450,5190,780000.01,622900,2017-01-01
2017,1,Jordania,ENGELHART CTP (COLOMBIA )  S.A.S.,275,321,50000.0,38510,2017-01-01
2017,1,Kuwait,PROMOTORA DE CAFE COLOMBIA S.A.,5,7,5951.17,770,2017-01-01
2017,1,Líbano,RACAFE & CIA S.C.A.,285,332,50000.0,39870,2017-01-01
2017,1,Malasia,CARCAFE LTDA,3847,4487,965799.67,538510,2017-01-01
2017,1,Malasia,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,395,463,138891.09,55430,2017-01-01
2017,1,Malasia,LOUIS DREYFUS COMPANY COLOMBIA,855,998,150000.0,119730,2017-01-01
2017,1,Malasia,LOUIS DREYFUS COMPANY COLOMBIA S.A.,551,643,100000.0,77150,2017-01-01
2017,1,Malasia,RACAFE & CIA S.C.A.,1098,1278,307981.95999999996,153540,2017-01-01
2017,1,Marruecos,SELECTO EXPORTADORES S.A.S.,275,321,64874.0,38510,2017-01-01
2017,1,Marruecos,VILLEGAS Y CIA. SOCIEDAD EN COMANDI,274,320,50000.0,38380,2017-01-01
2017,1,México,CAFE COLSUAVES S.A.S,248,290,53750.0,34760,2017-01-01
2017,1,México,COMPAÑÍA CAFETERA LA MESETA S.A.,548,639,124517.20999999999,76700,2017-01-01
2017,1,México,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,1100,1283,287863.82,153980,2017-01-01
2017,1,México,FEDERACION NACIONAL DE CAFETEROS,2911,3396,1123970.7600000002,407530,2017-01-01
2017,1,México,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,2028,2367,341250.0,283980,2017-01-01
2017,1,México,INDUSTRIAS ALIADAS S.A.S,160,187,40348.8,22420,2017-01-01
2017,1,México,LOUIS DREYFUS COMPANY COLOMBIA,1099,1283,200000.0,153910,2017-01-01
2017,1,México,PROMOTORA DE CAFE COLOMBIA S.A.,41,47,27704.68,5690,2017-01-01
2017,1,México,RESTCAFE S A S,13,15,5806.0,1810,2017-01-01
2017,1,México,VILLEGAS Y CIA. SOCIEDAD EN COMANDI,1921,2243,350000.01,269050,2017-01-01
2017,1,Noruega,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,548,640,133089.28,76760,2017-01-01
2017,1,Noruega,ENGELHART CTP (COLOMBIA )  S.A.S.,2393,2792,849999.99,335030,2017-01-01
2017,1,Noruega,FEDERACION NACIONAL DE CAFETEROS,4269,4984,1096059.16,597870,2017-01-01
2017,1,Noruega,SKN CARIBECAFE LTDA,4119,4806,1087980.11,576690,2017-01-01
2017,1,Noruega,SOCIEDAD EXPORTADORA DE CAFE,898,1047,227779.27,125680,2017-01-01
2017,1,Nueva Zelanda,AZAHAR COFFEE COMPANY S.A.S,349,408,105790.81,48910,2017-01-01
2017,1,Nueva Zelanda,ENGELHART CTP (COLOMBIA )  S.A.S.,824,962,150000.0,115400,2017-01-01
2017,1,Nueva Zelanda,EXPOCOSURCA S.A. C.I.,280,326,60200.0,39160,2017-01-01
2017,1,Nueva Zelanda,FEDERACION NACIONAL DE CAFETEROS,524,612,164813.6,73400,2017-01-01
2017,1,Nueva Zelanda,SKN CARIBECAFE LTDA,275,321,75386.7,38510,2017-01-01
2017,1,Países Bajos,CARCAFE LTDA,2715,3165,657996.74,379950,2017-01-01
2017,1,Países Bajos,COMPAÑÍA CAFETERA LA MESETA S.A.,301,351,71332.62,42130,2017-01-01
2017,1,Países Bajos,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,300,350,77133.81,42000,2017-01-01
2017,1,Países Bajos,FEDERACION NACIONAL DE CAFETEROS,2480,2893,0.0,347180,2017-01-01
2017,1,Países Bajos,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,505,589,463962.6,70690,2017-01-01
2017,1,Países Bajos,RACAFE & CIA S.C.A.,1375,1604,393293.26,192490,2017-01-01
2017,1,Países Bajos,RAFAEL ESPINOSA HERMANOS & CIA SCA,301,351,79769.3,42130,2017-01-01
2017,1,Países Bajos,SOCIEDAD EXPORTADORA DE CAFE,1098,1283,312450.66000000003,153840,2017-01-01
2017,1,Países Bajos,TERESITA EXPORTADORES DE CAFÉ S.A.,300,350,95472.69,42000,2017-01-01
2017,1,Panamá,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,551,644,146070.99,77210,2017-01-01
2017,1,Panamá,LOUIS DREYFUS COMPANY COLOMBIA,275,321,50000.0,38510,2017-01-01
2017,1,Panamá,PROMOTORA DE CAFE COLOMBIA S.A.,2,2,3785.58,260,2017-01-01
2017,1,Panamá,RESTCAFE S A S,44,52,30776.0,6200,2017-01-01
2017,1,Paraguay,PROMOTORA DE CAFE COLOMBIA S.A.,6,7,4707.04,840,2017-01-01
2017,1,Perú,COLOMBIAN MOUNTAIN COFFEE,72,84,48671.03999999999,10080,2017-01-01
2017,1,Perú,FEDERACION NACIONAL DE CAFETEROS,572,667,167860.0,80060,2017-01-01
2017,1,Perú,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,100,117,35954.74,14020,2017-01-01
2017,1,Perú,NESTLE DE COLOMBIA S.A.,187,218,44040.97,26170,2017-01-01
2017,1,Polonia,A LAUMAYER Y COMPAÑIA EXPORTADORES,825,963,195030.41999999998,115530,2017-01-01
2017,1,Polonia,FEDERACION NACIONAL DE CAFETEROS,4253,4962,1009846.75,595430,2017-01-01
2017,1,Polonia,SOCIEDAD EXPORTADORA DE CAFE,274,320,69599.22,38380,2017-01-01
2017,1,Portugal,A LAUMAYER Y COMPAÑIA EXPORTADORES,271,317,71085.09,37990,2017-01-01
2017,1,Portugal,COOPERATIVA DE CAFICULTORES,551,643,99999.98999999999,77150,2017-01-01
2017,1,Portugal,FEDERACION NACIONAL DE CAFETEROS,286,334,0.0,40060,2017-01-01
2017,1,Portugal,SKN CARIBECAFE LTDA,274,320,63931.0,38380,2017-01-01
2017,1,Puerto Rico,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,15,19,8467.2,2190,2017-01-01
2017,1,Reino Unido,A LAUMAYER Y COMPAÑIA EXPORTADORES,275,321,66246.82,38510,2017-01-01
2017,1,Reino Unido,ALMA DE HUILA EXPORTADORES SAS,274,320,57570.0,38380,2017-01-01
2017,1,Reino Unido,ALTAMIRA SUPREMO S.A.S.,275,320,50000.0,38450,2017-01-01
2017,1,Reino Unido,AZAHAR COFFEE COMPANY S.A.S,79,92,19993.96,11050,2017-01-01
2017,1,Reino Unido,CAFE DE SANTA BARBARA S.A.S.,276,321,81389.14000000001,38580,2017-01-01
2017,1,Reino Unido,CARCAFE LTDA,549,641,122074.97,76890,2017-01-01
2017,1,Reino Unido,COMPAÑÍA CAFETERA LA MESETA S.A.,275,321,64932.36,38510,2017-01-01
2017,1,Reino Unido,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,1402,1636,361812.52,196300,2017-01-01
2017,1,Reino Unido,COOPERATIA MULTIETNICA Y PLURICULT,275,321,59125.0,38510,2017-01-01
2017,1,Reino Unido,COOPERATIVA DEPARTAMENTAL DE,825,963,176897.63,115530,2017-01-01
2017,1,Reino Unido,ENGELHART CTP (COLOMBIA )  S.A.S.,2921,3411,720716.36,409130,2017-01-01
2017,1,Reino Unido,EXPORTADORA DE CAFE CONDOR S.A.S,337,396,172443.19,47350,2017-01-01
2017,1,Reino Unido,F.F.T COLOMBIA S.A.S,304,355,119999.98000000001,42580,2017-01-01
2017,1,Reino Unido,FEDERACION NACIONAL DE CAFETEROS,6883,8027,328910.0,963430,2017-01-01
2017,1,Reino Unido,LOUIS DREYFUS COMPANY COLOMBIA,1473,1718,250000.0,206190,2017-01-01
2017,1,Reino Unido,RACAFE & CIA S.C.A.,535,625,143906.01,74950,2017-01-01
2017,1,Reino Unido,SOCIEDAD EXPORTADORA DE CAFE,274,319,69599.22,38320,2017-01-01
2017,1,Rep.Dominicana,SKN CARIBECAFE LTDA,2850,3327,435534.31999999995,399120,2017-01-01
2017,1,Rumanía,CARCAFE LTDA,275,321,75543.67,38510,2017-01-01
2017,1,Rumanía,COOPERATIVA DEPARTAMENTAL DE,554,646,117175.64,77540,2017-01-01
2017,1,Rumanía,FEDERACION NACIONAL DE CAFETEROS,1648,1922,406017.23,230680,2017-01-01
2017,1,Rumanía,LOUIS DREYFUS COMPANY COLOMBIA,600,700,151852.84999999998,84000,2017-01-01
2017,1,Rumanía,SKN CARIBECAFE LTDA,599,699,145328.93,83870,2017-01-01
2017,1,Singapur,COMPAÑÍA CAFETERA LA MESETA S.A.,284,332,76088.54,39800,2017-01-01
2017,1,Siria,ALTAMIRA SUPREMO S.A.S.,275,320,50000.0,38450,2017-01-01
2017,1,Siria,OLAM AGRO COLOMBIA S.A.S,825,961,177375.0,115410,2017-01-01
2017,1,Sudáfrica,CAFE COLSUAVES S.A.S,275,321,59125.0,38510,2017-01-01
2017,1,Sudáfrica,SKN CARIBECAFE LTDA,285,333,67500.65000000001,39930,2017-01-01
2017,1,Sudáfrica,TRILLADORA UNION S.A.,275,321,59125.0,38510,2017-01-01
2017,1,Suecia,A LAUMAYER Y COMPAÑIA EXPORTADORES,300,350,69100.25,42000,2017-01-01
2017,1,Suecia,COOPERATIVA DE CAFICULTORES,299,349,88090.0,41870,2017-01-01
2017,1,Suecia,ENGELHART CTP (COLOMBIA )  S.A.S.,299,349,50000.0,41870,2017-01-01
2017,1,Suecia,FEDERACION NACIONAL DE CAFETEROS,4037,4709,1061495.92,565130,2017-01-01
2017,1,Suecia,SOCIEDAD EXPORTADORA DE CAFE,1793,2093,445835.48,251090,2017-01-01
2017,1,Surinam,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,51,60,19068.32,7170,2017-01-01
2017,1,Tailandia,FEDERACION NACIONAL DE CAFETEROS,9,11,6750.0,1290,2017-01-01
2017,1,Taiwan,CARCAFE LTDA,275,321,68633.39,38510,2017-01-01
2017,1,Taiwan,COMPAÑÍA CAFETERA LA MESETA S.A.,274,320,59125.0,38380,2017-01-01
2017,1,Taiwan,COOPERATIVA DE CAFICULTORES,3568,4162,650000.0,499480,2017-01-01
2017,1,Taiwan,DESCAFEINADORA COLOMBIANA S.A.S,1,2,8164.44,190,2017-01-01
2017,1,Taiwan,FEDERACION NACIONAL DE CAFETEROS,1380,1611,366022.48,193260,2017-01-01
2017,1,Turquía,OLAM AGRO COLOMBIA S.A.S,823,961,177375.0,115270,2017-01-01
2017,1,Turquía,PROMOTORA DE INVERSIONES,275,321,68998.72,38510,2017-01-01
2017,1,Ucrania,ENGELHART CTP (COLOMBIA )  S.A.S.,275,320,50000.0,38450,2017-01-01
2017,1,Ucrania,OLAM AGRO COLOMBIA S.A.S,284,332,70000.0,39800,2017-01-01
2017,1,Uruguay,PROMOTORA DE CAFE COLOMBIA S.A.,39,45,41604.42,5430,2017-01-01
2017,1,Uruguay,VIVE CAFE S.A.,6,7,3969.1,840,2017-01-01
2017,1,Venezuela,SOCIEDAD EXPORTADORA DE CAFE,1096,1280,295123.74,153520,2017-01-01
2017,2,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,9191,10723,2330934.4600000004,1286750,2017-02-01
2017,2,Alemania,ALTAMIRA SUPREMO S.A.S.,1101,1284,200000.0,154110,2017-02-01
2017,2,Alemania,BANCA EXPORTADORA S.A BANEXPORT,573,669,173397.53999999998,80250,2017-02-01
2017,2,Alemania,C. I. KYOTO LOHAS BEANS S.A.S,275,321,101596.74,38510,2017-02-01
2017,2,Alemania,CARCAFE LTDA,2944,3434,709058.3399999999,412120,2017-02-01
2017,2,Alemania,COFCO COLOMBIA S.A.S,550,641,100000.0,76960,2017-02-01
2017,2,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,5842,6814,1477688.6400000004,817780,2017-02-01
2017,2,Alemania,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,1675,1954,397862.74999999994,234490,2017-02-01
2017,2,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,3605,4205,847683.9800000001,504650,2017-02-01
2017,2,Alemania,COOPERATIVA DE CAFICULTORES,898,1047,257929.22,125680,2017-02-01
2017,2,Alemania,ECOLSIERRA EXPORT S.A.S,555,647,150000.0,77670,2017-02-01
2017,2,Alemania,ENGELHART CTP (COLOMBIA )  S.A.S.,14233,16600,2568396.8800000004,1992310,2017-02-01
2017,2,Alemania,FEDERACION NACIONAL DE CAFETEROS,9964,11623,2436330.7800000003,1394860,2017-02-01
2017,2,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,104720.0,64100,2017-02-01
2017,2,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,13186,15387,2200000.0000000005,1846240,2017-02-01
2017,2,Alemania,RACAFE & CIA S.C.A.,858,1001,223040.28,120120,2017-02-01
2017,2,Alemania,SKN CARIBECAFE LTDA,5923,6912,1661443.8199999996,829330,2017-02-01
2017,2,Alemania,SOCIEDAD EXPORTADORA DE CAFE,3804,4436,939145.2999999999,532440,2017-02-01
2017,2,Antillas hol.,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,77,90,35695.09,10790,2017-02-01
2017,2,Antillas hol.,NESTLE DE COLOMBIA S.A.,96,112,25822.55,13440,2017-02-01
2017,2,Argentina,CAFE COLSUAVES S.A.S,269,315,70000.0,37730,2017-02-01
2017,2,Argentina,CARAVELA COLOMBIA S.A.S,160,185,34400.0,22300,2017-02-01
2017,2,Argentina,CARCAFE LTDA,371,433,122289.44,51950,2017-02-01
2017,2,Argentina,RACAFE & CIA S.C.A.,1170,1366,207108.88,163860,2017-02-01
2017,2,Aruba,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,91,107,38988.08,12790,2017-02-01
2017,2,Aruba,NESTLE DE COLOMBIA S.A.,95,111,25948.36,13310,2017-02-01
2017,2,Australia,A LAUMAYER Y COMPAÑIA EXPORTADORES,284,331,69112.62,39740,2017-02-01
2017,2,Australia,ALEXCAFE SAS,550,642,100000.0,77020,2017-02-01
2017,2,Australia,BANCA EXPORTADORA S.A BANEXPORT,264,306,70000.0,36840,2017-02-01
2017,2,Australia,C. I. KYOTO LOHAS BEANS S.A.S,550,642,231622.2,77020,2017-02-01
2017,2,Australia,CAFE DE SANTA BARBARA S.A.S.,182,213,51858.759999999995,25520,2017-02-01
2017,2,Australia,CARAVELA COLOMBIA S.A.S,1338,1557,308955.01,187080,2017-02-01
2017,2,Australia,CARCAFE LTDA,1098,1279,281186.49,153600,2017-02-01
2017,2,Australia,COFCO COLOMBIA S.A.S,275,321,50000.0,38510,2017-02-01
2017,2,Australia,COMPAÑÍA CAFETERA LA MESETA S.A.,273,319,73417.28,38250,2017-02-01
2017,2,Australia,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,574,669,133897.59,80320,2017-02-01
2017,2,Australia,COOPERATIVA DE CAFICULTORES,854,995,149999.99,119480,2017-02-01
2017,2,Australia,ECOLSIERRA EXPORT S.A.S,286,334,70000.0,40060,2017-02-01
2017,2,Australia,FEDERACION NACIONAL DE CAFETEROS,221,258,127075.2,30950,2017-02-01
2017,2,Australia,GARCIA & ARANDA ASOCIADOS SAS,86,101,25083.0,12080,2017-02-01
2017,2,Australia,INVERCAFE CERRITOS S. A. S.,275,322,87527.23000000001,38570,2017-02-01
2017,2,Australia,OLAM AGRO COLOMBIA S.A.S,299,349,64500.0,41870,2017-02-01
2017,2,Australia,RACAFE & CIA S.C.A.,1380,1611,421915.11,193260,2017-02-01
2017,2,Australia,SAB COLOMBIA COFFEE S.A.S,222,258,55999.98999999999,31020,2017-02-01
2017,2,Australia,SKN CARIBECAFE LTDA,273,319,74059.26,38250,2017-02-01
2017,2,Australia,TRILLADORA UNION S.A.,275,321,59125.0,38510,2017-02-01
2017,2,Barbados,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,18,20,13209.0,2460,2017-02-01
2017,2,Bélgica,A LAUMAYER Y COMPAÑIA EXPORTADORES,1420,1656,447118.16,198760,2017-02-01
2017,2,Bélgica,ALTAMIRA SUPREMO S.A.S.,550,642,100000.0,77020,2017-02-01
2017,2,Bélgica,C. I. KYOTO LOHAS BEANS S.A.S,275,321,102686.09,38510,2017-02-01
2017,2,Bélgica,CARCAFE LTDA,4118,4805,1229629.93,576560,2017-02-01
2017,2,Bélgica,COMPAÑÍA CAFETERA LA MESETA S.A.,3143,3664,744642.44,439850,2017-02-01
2017,2,Bélgica,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,849,990,223833.31000000003,118830,2017-02-01
2017,2,Bélgica,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,273,318,74524.64,38190,2017-02-01
2017,2,Bélgica,COOPERATIVA DE CAFICULTORES,1440,1682,440450.0,201720,2017-02-01
2017,2,Bélgica,COOPERATIVA DEPARTAMENTAL DE,274,320,69599.22,38380,2017-02-01
2017,2,Bélgica,ENGELHART CTP (COLOMBIA )  S.A.S.,6580,7679,1239999.9999999998,921340,2017-02-01
2017,2,Bélgica,F.F.T COLOMBIA S.A.S,258,301,110000.01000000001,36120,2017-02-01
2017,2,Bélgica,FEDERACION NACIONAL DE CAFETEROS,18453,21525,3573984.39,2583210,2017-02-01
2017,2,Bélgica,HACIENDA SANTA ELISA SAS,59,72,15597.47,8450,2017-02-01
2017,2,Bélgica,LOUIS DREYFUS COMPANY COLOMBIA,2997,3495,499999.98999999993,419490,2017-02-01
2017,2,Bélgica,MILD COFFEE COMPANY HUILA S.A.S C.I,1169,1363,334814.73,163610,2017-02-01
2017,2,Bélgica,RACAFE & CIA S.C.A.,2769,3231,497772.05000000005,387690,2017-02-01
2017,2,Bélgica,SKN CARIBECAFE LTDA,3858,4500,1256657.9599999997,540060,2017-02-01
2017,2,Bélgica,SOCIEDAD EXPORTADORA DE CAFE,9420,10988,2828334.5100000002,1318680,2017-02-01
2017,2,Bélgica,VILLEGAS Y CIA. SOCIEDAD EN COMANDI,1540,1796,300000.0,215560,2017-02-01
2017,2,Brasil,PROMOTORA DE CAFE COLOMBIA S.A.,43,50,48168.0,6010,2017-02-01
2017,2,Canadá,A LAUMAYER Y COMPAÑIA EXPORTADORES,1895,2211,509359.26,265310,2017-02-01
2017,2,Canadá,CAFE COLSUAVES S.A.S,1894,2210,408500.0,265180,2017-02-01
2017,2,Canadá,CARAVELA COLOMBIA S.A.S,194,226,72025.0,27140,2017-02-01
2017,2,Canadá,CARCAFE LTDA,1072,1252,265190.44,150160,2017-02-01
2017,2,Canadá,COFCO COLOMBIA S.A.S,1373,1603,250000.0,192290,2017-02-01
2017,2,Canadá,COMPAÑÍA CAFETERA LA MESETA S.A.,2469,2878,536319.29,345510,2017-02-01
2017,2,Canadá,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,7146,8329,1695214.33,999960,2017-02-01
2017,2,Canadá,COOPERATIVA DE CAFICULTORES,4385,5118,1162277.8200000003,614030,2017-02-01
2017,2,Canadá,COOPERATIVA DEPARTAMENTAL DE,250,292,53981.84,35020,2017-02-01
2017,2,Canadá,ENGELHART CTP (COLOMBIA )  S.A.S.,3838,4478,909198.44,537340,2017-02-01
2017,2,Canadá,F.F.T COLOMBIA S.A.S,100,117,50000.0,14020,2017-02-01
2017,2,Canadá,FEDERACION NACIONAL DE CAFETEROS,9098,10613,2411729.159999999,1273640,2017-02-01
2017,2,Canadá,LONDON INVERSIONES S.A.S,5,6,1751.9,710,2017-02-01
2017,2,Canadá,OLAM AGRO COLOMBIA S.A.S,5488,6405,1352499.99,768460,2017-02-01
2017,2,Canadá,RACAFE & CIA S.C.A.,825,961,239215.40000000002,115410,2017-02-01
2017,2,Canadá,RESTCAFE S A S,8,8,4111.0,1040,2017-02-01
2017,2,Canadá,SELECTO EXPORTADORES S.A.S.,275,320,70300.0,38450,2017-02-01
2017,2,Canadá,SKN CARIBECAFE LTDA,3843,4486,1007679.15,538170,2017-02-01
2017,2,Canadá,SOCIEDAD EXPORTADORA DE CAFE,13557,15811,3387300.23,1897650,2017-02-01
2017,2,Canadá,TRILLADORA TOSTADORA DE CAFE,14,16,4966.0,1940,2017-02-01
2017,2,Chile,AGROPECUARIA FARALLONES S.A.,102,119,30111.19,14280,2017-02-01
2017,2,Chile,CAFE LA MORELIA S.A.S.,19,23,7512.7,2710,2017-02-01
2017,2,Chile,FEDERACION NACIONAL DE CAFETEROS,738,863,348481.2,103440,2017-02-01
2017,2,Chile,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,621,723,405179.69999999995,86850,2017-02-01
2017,2,Chile,NESTLE DE COLOMBIA S.A.,815,951,156472.05,114110,2017-02-01
2017,2,Chile,PROMOTORA DE CAFE COLOMBIA S.A.,234,273,258652.55,32760,2017-02-01
2017,2,Chile,RESTCAFE S A S,101,118,48664.69,14150,2017-02-01
2017,2,Chile,SELECTO EXPORTADORES S.A.S.,6,8,2639.0,900,2017-02-01
2017,2,China,COFCO COLOMBIA S.A.S,553,647,101500.01000000001,77530,2017-02-01
2017,2,China,COOPERATIVA DE CAFICULTORES,548,640,100000.0,76760,2017-02-01
2017,2,China,FEDERACION NACIONAL DE CAFETEROS,630,736,204062.72,88260,2017-02-01
2017,2,China,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,97,113,59042.78999999999,13570,2017-02-01
2017,2,China,LOUIS DREYFUS COMPANY COLOMBIA,275,321,50000.0,38510,2017-02-01
2017,2,China,RACAFE & CIA S.C.A.,275,321,72221.20999999999,38510,2017-02-01
2017,2,China,SKN CARIBECAFE LTDA,275,321,65921.92,38510,2017-02-01
2017,2,Colombia,FEDERACION NACIONAL DE CAFETEROS,496,576,280048.92000000004,69280,2017-02-01
2017,2,Colombia,VIVE CAFE S.A.,21,23,19980.32,2850,2017-02-01
2017,2,Corea del Sur,AGROPECUARIA ORGÁNICA TATAMÁ SAS,270,315,50000.0,37800,2017-02-01
2017,2,Corea del Sur,ALEXCAFE SAS,1438,1676,419999.99999999994,201220,2017-02-01
2017,2,Corea del Sur,AMATIVO S.A.S.,276,322,89705.0,38640,2017-02-01
2017,2,Corea del Sur,BANCA EXPORTADORA S.A BANEXPORT,868,1016,249999.99000000002,121720,2017-02-01
2017,2,Corea del Sur,CAFE COLSUAVES S.A.S,1438,1677,309600.0,201280,2017-02-01
2017,2,Corea del Sur,CARCAFE LTDA,1936,2260,430500.4599999999,271120,2017-02-01
2017,2,Corea del Sur,COMPAÑÍA CAFETERA LA MESETA S.A.,1916,2234,462478.45999999996,268160,2017-02-01
2017,2,Corea del Sur,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,825,960,191201.81,115350,2017-02-01
2017,2,Corea del Sur,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,274,319,73916.38,38320,2017-02-01
